animateType,name,no,tagAddr,tagID,interval
changeTextFloor_1,공조기04.급기풍량1,438,http://192.168.245.3:9898/monitor/hvac/2004_0_6,TAG_2004_0_6,NULL
changeTextFloor_2,공조기04.급기풍량2,439,http://192.168.245.3:9898/monitor/hvac/2004_0_7,TAG_2004_0_7,NULL
changeTextFloor_1,공조기04.환기풍량1,440,http://192.168.245.3:9898/monitor/hvac/2004_0_8,TAG_2004_0_8,NULL
changeTextFloor_1,공조기04.정압,441,http://192.168.245.3:9898/monitor/hvac/2004_0_9,TAG_2004_0_9,NULL
changeTextFloor_1,공조기04.실간차압01,442,http://192.168.245.3:9898/monitor/hvac/2004_0_10,TAG_2004_0_10,NULL
changeTextFloor_1,공조기04.실간차압02,443,http://192.168.245.3:9898/monitor/hvac/2004_0_11,TAG_2004_0_11,NULL
changeTextFloor_1,공조기04.실간차압03,444,http://192.168.245.3:9898/monitor/hvac/2004_0_12,TAG_2004_0_12,NULL
changeTextFloor_1,공조기04.실간차압04,445,http://192.168.245.3:9898/monitor/hvac/2004_0_13,TAG_2004_0_13,NULL
changeTextFloor_1,공조기04.실간차압05,446,http://192.168.245.3:9898/monitor/hvac/2004_0_14,TAG_2004_0_14,NULL
changeTextFloor_1,FCU.3F.4-6.실내온도,447,http://192.168.245.3:9898/monitor/hvac/2004_0_15,TAG_2004_0_15,3600000
changeTextFloor_1,FCU.3F.7-8.실내온도,448,http://192.168.245.3:9898/monitor/hvac/2004_0_16,TAG_2004_0_16,3600000
changeTextFloor_1,FCU.3F.9.실내온도,449,http://192.168.245.3:9898/monitor/hvac/2004_0_17,TAG_2004_0_17,3600000
changeTextFloor_0,공조기04.냉방밸브,450,http://192.168.245.3:9898/monitor/hvac/2004_1_1,TAG_2004_1_1,NULL
changeTextFloor_0,공조기04.난방밸브,451,http://192.168.245.3:9898/monitor/hvac/2004_1_2,TAG_2004_1_2,NULL
changeTextFloor_0,공조기04.가습밸브,452,http://192.168.245.3:9898/monitor/hvac/2004_1_3,TAG_2004_1_3,NULL
changeTextFloor_0,공조기04.급기인버터,453,http://192.168.245.3:9898/monitor/hvac/2004_1_4,TAG_2004_1_4,NULL
changeTextFloor_0,공조기04.환기인버터,454,http://192.168.245.3:9898/monitor/hvac/2004_1_5,TAG_2004_1_5,NULL
changeTextFloor_0,FCU.3F.1-6.난방밸브,455,http://192.168.245.3:9898/monitor/hvac/2004_1_6,TAG_2004_1_6,NULL
changeTextFloor_0,FCU.3F.1-6.냉방밸브,456,http://192.168.245.3:9898/monitor/hvac/2004_1_7,TAG_2004_1_7,NULL
changeTextFloor_1,공조기04.댐퍼최소치,457,http://192.168.245.3:9898/monitor/hvac/2004_2_1,TAG_2004_2_1,NULL
changeTextFloor_0,공조기04.실외엔탈피,458,http://192.168.245.3:9898/monitor/hvac/2004_2_2,TAG_2004_2_2,NULL
changeTextFloor_0,공조기04.실내엔탈피,459,http://192.168.245.3:9898/monitor/hvac/2004_2_3,TAG_2004_2_3,NULL
changeTextFloor_1,공조기04.설정정압,460,http://192.168.245.3:9898/monitor/hvac/2004_2_4,TAG_2004_2_4,NULL
changeTextFloor_1,공조기04.설정온도,461,http://192.168.245.3:9898/monitor/hvac/2004_2_5,TAG_2004_2_5,3600000
changeTextFloor_1,공조기04.설정습도,462,http://192.168.245.3:9898/monitor/hvac/2004_2_6,TAG_2004_2_6,3600000
changeTextFloor_1,공조기04.V혼합댐퍼,463,http://192.168.245.3:9898/monitor/hvac/2004_2_7,TAG_2004_2_7,NULL
changeTextFloor_1,FCU.3F.9.설정온도,464,http://192.168.245.3:9898/monitor/hvac/2004_2_8,TAG_2004_2_8,3600000
changeTextFloor_1,FCU.3F.4-6.설정온도,465,http://192.168.245.3:9898/monitor/hvac/2004_2_9,TAG_2004_2_9,3600000
changeTextFloor_1,FCU.3F.7-8.설정온도,466,http://192.168.245.3:9898/monitor/hvac/2004_2_10,TAG_2004_2_10,3600000
changeTextFloor_1,FCU.3F.1-6.RT,467,http://192.168.245.3:9898/monitor/hvac/2004_2_11,TAG_2004_2_11,NULL
changeTextFloor_1,FCU.3F.1-6.SET,468,http://192.168.245.3:9898/monitor/hvac/2004_2_12,TAG_2004_2_12,NULL
changeTextFloor_0,공조기04.급기FMS2,469,http://192.168.245.3:9898/monitor/hvac/2004_2_13,TAG_2004_2_13,NULL
changeTextFloor_0,공조기04.급기FMS1,470,http://192.168.245.3:9898/monitor/hvac/2004_2_14,TAG_2004_2_14,NULL
changeTextFloor_0,공조기04.환기FMS,471,http://192.168.245.3:9898/monitor/hvac/2004_2_15,TAG_2004_2_15,NULL
changeImage,공조기04.급기상태,472,http://192.168.245.3:9898/monitor/hvac/2004_3_1,TAG_2004_3_1,NULL
changeImage,공조기04.환기상태,473,http://192.168.245.3:9898/monitor/hvac/2004_3_3,TAG_2004_3_3,NULL
changeImage,공조기04.환기경보,474,http://192.168.245.3:9898/monitor/hvac/2004_3_4,TAG_2004_3_4,0
changeImage,공조기04.전기히터상태,475,http://192.168.245.3:9898/monitor/hvac/2004_3_5,TAG_2004_3_5,NULL
changeImage,공조기04.필터경보,476,http://192.168.245.3:9898/monitor/hvac/2004_3_6,TAG_2004_3_6,0
changeImage,공조기04.화재경보,477,http://192.168.245.3:9898/monitor/hvac/2004_3_7,TAG_2004_3_7,0
changeImage,공조기04.현열교환기.상태,478,http://192.168.245.3:9898/monitor/hvac/2004_3_8,TAG_2004_3_8,NULL
changeImage,공조기04.화재존01.경보,479,http://192.168.245.3:9898/monitor/hvac/2004_3_9,TAG_2004_3_9,0
changeImage,FCU.3F-1.상태,480,http://192.168.245.3:9898/monitor/hvac/2004_3_10,TAG_2004_3_10,NULL
changeImage,FCU.3F-2.상태,481,http://192.168.245.3:9898/monitor/hvac/2004_3_11,TAG_2004_3_11,NULL
changeImage,FCU.3F-6.상태,482,http://192.168.245.3:9898/monitor/hvac/2004_3_12,TAG_2004_3_12,NULL
changeImage,FCU.3F-5.상태,483,http://192.168.245.3:9898/monitor/hvac/2004_3_13,TAG_2004_3_13,NULL
changeImage,FCU.3F-4.상태,484,http://192.168.245.3:9898/monitor/hvac/2004_3_14,TAG_2004_3_14,NULL
changeImage,FCU.3F-3.상태,485,http://192.168.245.3:9898/monitor/hvac/2004_3_15,TAG_2004_3_15,NULL
changeTextFloor_1,D03.인터컴,486,http://192.168.245.3:9898/monitor/hvac/2004_4_1,TAG_2004_4_1,NULL
changeImage,공조기04.급기기동,487,http://192.168.245.3:9898/monitor/hvac/2004_4_2,TAG_2004_4_2,NULL
changeImage,공조기04.환기기동,488,http://192.168.245.3:9898/monitor/hvac/2004_4_3,TAG_2004_4_3,NULL
changeImage,공조기04.전기히터기동,489,http://192.168.245.3:9898/monitor/hvac/2004_4_4,TAG_2004_4_4,NULL
changeImage,공조기04.외기댐퍼,490,http://192.168.245.3:9898/monitor/hvac/2004_4_5,TAG_2004_4_5,NULL
changeImage,공조기04.배기댐퍼,491,http://192.168.245.3:9898/monitor/hvac/2004_4_6,TAG_2004_4_6,NULL
changeImage,FCU.3F-1.기동,492,http://192.168.245.3:9898/monitor/hvac/2004_4_7,TAG_2004_4_7,NULL
changeImage,FCU.3F-2.기동,493,http://192.168.245.3:9898/monitor/hvac/2004_4_8,TAG_2004_4_8,NULL
changeImage,FCU.3F-3.기동,494,http://192.168.245.3:9898/monitor/hvac/2004_4_9,TAG_2004_4_9,NULL
changeImage,FCU.3F-4.기동,495,http://192.168.245.3:9898/monitor/hvac/2004_4_10,TAG_2004_4_10,NULL
changeImage,FCU.3F-5.기동,496,http://192.168.245.3:9898/monitor/hvac/2004_4_11,TAG_2004_4_11,NULL
changeImage,FCU.3F-6.기동,497,http://192.168.245.3:9898/monitor/hvac/2004_4_12,TAG_2004_4_12,NULL
changeImage,공조기04.냉난방전환,498,http://192.168.245.3:9898/monitor/hvac/2004_5_1,TAG_2004_5_1,NULL
changeImage,공조기04.예열운전,499,http://192.168.245.3:9898/monitor/hvac/2004_5_2,TAG_2004_5_2,NULL
changeImage,공조기04.등급해제,500,http://192.168.245.3:9898/monitor/hvac/2004_5_3,TAG_2004_5_3,NULL
changeImage,공조기04.자동운전,501,http://192.168.245.3:9898/monitor/hvac/2004_5_4,TAG_2004_5_4,NULL
changeImage,공조기04.엔탈피운전선택,502,http://192.168.245.3:9898/monitor/hvac/2004_5_5,TAG_2004_5_5,NULL
changeImage,FCU.3F-3.자동,503,http://192.168.245.3:9898/monitor/hvac/2004_5_6,TAG_2004_5_6,NULL
changeImage,FCU.3F-4.자동,504,http://192.168.245.3:9898/monitor/hvac/2004_5_7,TAG_2004_5_7,NULL
changeImage,FCU.3F-5.자동,505,http://192.168.245.3:9898/monitor/hvac/2004_5_8,TAG_2004_5_8,NULL
changeImage,FCU.3F-6.자동,506,http://192.168.245.3:9898/monitor/hvac/2004_5_9,TAG_2004_5_9,NULL
changeTextFloor_1,공조기04.현열교환기.기동,507,http://192.168.245.3:9898/monitor/hvac/2004_5_10,TAG_2004_5_10,NULL
changeImage,공조기04.흄후드01.상태,508,http://192.168.245.3:9898/monitor/hvac/2004_5_11,TAG_2004_5_11,NULL
changeImage,공조기04.공기유동01.상태,509,http://192.168.245.3:9898/monitor/hvac/2004_5_12,TAG_2004_5_12,NULL
changeImage,공조기04.흄후드02.상태,510,http://192.168.245.3:9898/monitor/hvac/2004_5_13,TAG_2004_5_13,NULL
changeImage,공조기04.공기유동02.상태,511,http://192.168.245.3:9898/monitor/hvac/2004_5_14,TAG_2004_5_14,NULL
changeImage,FCU.3F-2.자동,512,http://192.168.245.3:9898/monitor/hvac/2004_5_15,TAG_2004_5_15,NULL
changeImage,FCU.3F-1.자동,513,http://192.168.245.3:9898/monitor/hvac/2004_5_16,TAG_2004_5_16,NULL
changeTextFloor_1,FCU.3F.전체기동,514,http://192.168.245.3:9898/monitor/hvac/2004_5_17,TAG_2004_5_17,NULL
changeTextFloor_1,FCU.3F.전체기동.등급,515,http://192.168.245.3:9898/monitor/hvac/2004_5_18,TAG_2004_5_18,NULL
changeTextFloor_1,공조기05.급기온도,516,http://192.168.245.3:9898/monitor/hvac/2005_0_1,TAG_2005_0_1,3600000
changeTextFloor_1,공조기05.환기온도,517,http://192.168.245.3:9898/monitor/hvac/2005_0_2,TAG_2005_0_2,3600000
changeTextFloor_1,공조기05.혼합온도,518,http://192.168.245.3:9898/monitor/hvac/2005_0_3,TAG_2005_0_3,3600000
changeTextFloor_0,공조기05.급기습도,519,http://192.168.245.3:9898/monitor/hvac/2005_0_4,TAG_2005_0_4,3600000
changeTextFloor_0,공조기05.환기습도,520,http://192.168.245.3:9898/monitor/hvac/2005_0_5,TAG_2005_0_5,3600000
changeTextFloor_1,공조기05.급기풍량1,521,http://192.168.245.3:9898/monitor/hvac/2005_0_6,TAG_2005_0_6,NULL
changeTextFloor_1,공조기05.환기풍량1,522,http://192.168.245.3:9898/monitor/hvac/2005_0_7,TAG_2005_0_7,NULL
changeTextFloor_1,CTCH08.실내온도,523,http://192.168.245.3:9898/monitor/hvac/2005_0_8,TAG_2005_0_8,3600000
changeTextFloor_0,CTCH08.실내습도,524,http://192.168.245.3:9898/monitor/hvac/2005_0_9,TAG_2005_0_9,3600000
changeTextFloor_1,공조기05.정압,525,http://192.168.245.3:9898/monitor/hvac/2005_0_10,TAG_2005_0_10,NULL
changeTextFloor_1,공조기05.실간차압01,526,http://192.168.245.3:9898/monitor/hvac/2005_0_11,TAG_2005_0_11,NULL
changeTextFloor_1,공조기05.실간차압02,527,http://192.168.245.3:9898/monitor/hvac/2005_0_12,TAG_2005_0_12,NULL
changeTextFloor_1,공조기05.실간차압03,528,http://192.168.245.3:9898/monitor/hvac/2005_0_13,TAG_2005_0_13,NULL
changeTextFloor_1,FCU.4F.1-2.실내온도,529,http://192.168.245.3:9898/monitor/hvac/2005_0_14,TAG_2005_0_14,3600000
changeTextFloor_1,FCU.4F.9-10.실내온도,530,http://192.168.245.3:9898/monitor/hvac/2005_0_15,TAG_2005_0_15,3600000
changeTextFloor_1,공조기05.외기댐퍼,531,http://192.168.245.3:9898/monitor/hvac/2005_1_1,TAG_2005_1_1,NULL
changeTextFloor_1,공조기05.배기댐퍼,532,http://192.168.245.3:9898/monitor/hvac/2005_1_2,TAG_2005_1_2,NULL
changeTextFloor_1,공조기05.혼합댐퍼,533,http://192.168.245.3:9898/monitor/hvac/2005_1_3,TAG_2005_1_3,NULL
changeTextFloor_0,공조기05.냉방밸브,534,http://192.168.245.3:9898/monitor/hvac/2005_1_4,TAG_2005_1_4,NULL
changeTextFloor_0,공조기05.난방밸브,535,http://192.168.245.3:9898/monitor/hvac/2005_1_5,TAG_2005_1_5,NULL
changeTextFloor_0,공조기05.가습밸브,536,http://192.168.245.3:9898/monitor/hvac/2005_1_6,TAG_2005_1_6,NULL
changeTextFloor_0,공조기05.급기인버터,537,http://192.168.245.3:9898/monitor/hvac/2005_1_7,TAG_2005_1_7,NULL
changeTextFloor_0,공조기05.환기인버터,538,http://192.168.245.3:9898/monitor/hvac/2005_1_8,TAG_2005_1_8,NULL
changeTextFloor_0,FCU.4F.6-10.난방밸브,539,http://192.168.245.3:9898/monitor/hvac/2005_1_9,TAG_2005_1_9,NULL
changeTextFloor_0,FCU.4F.6-10.냉방밸브,540,http://192.168.245.3:9898/monitor/hvac/2005_1_10,TAG_2005_1_10,NULL
changeTextFloor_1,공조기05.댐퍼최소치,541,http://192.168.245.3:9898/monitor/hvac/2005_2_1,TAG_2005_2_1,NULL
changeTextFloor_0,공조기05.실외엔탈피,542,http://192.168.245.3:9898/monitor/hvac/2005_2_2,TAG_2005_2_2,NULL
changeTextFloor_0,공조기05.실내엔탈피,543,http://192.168.245.3:9898/monitor/hvac/2005_2_3,TAG_2005_2_3,NULL
changeTextFloor_1,공조기05.설정정압,544,http://192.168.245.3:9898/monitor/hvac/2005_2_4,TAG_2005_2_4,NULL
changeTextFloor_1,공조기05.설정온도,545,http://192.168.245.3:9898/monitor/hvac/2005_2_5,TAG_2005_2_5,3600000
changeTextFloor_1,공조기05.설정습도,546,http://192.168.245.3:9898/monitor/hvac/2005_2_6,TAG_2005_2_6,3600000
changeTextFloor_1,공조기05.V혼합댐퍼,547,http://192.168.245.3:9898/monitor/hvac/2005_2_7,TAG_2005_2_7,NULL
changeTextFloor_1,FCU.4F.1-2.설정온도,548,http://192.168.245.3:9898/monitor/hvac/2005_2_8,TAG_2005_2_8,3600000
changeTextFloor_1,FCU.4F.9-10.설정온도,549,http://192.168.245.3:9898/monitor/hvac/2005_2_9,TAG_2005_2_9,3600000
changeTextFloor_1,FCU.4F.6-10.RT,550,http://192.168.245.3:9898/monitor/hvac/2005_2_10,TAG_2005_2_10,NULL
changeTextFloor_1,FCU.4F.6-10.SET,551,http://192.168.245.3:9898/monitor/hvac/2005_2_11,TAG_2005_2_11,NULL
changeTextFloor_0,공조기05.급기FMS,552,http://192.168.245.3:9898/monitor/hvac/2005_2_12,TAG_2005_2_12,NULL
changeTextFloor_0,공조기05.환기FMS,553,http://192.168.245.3:9898/monitor/hvac/2005_2_13,TAG_2005_2_13,NULL
changeTextFloor_1,공조기05.ERR,554,http://192.168.245.3:9898/monitor/hvac/2005_2_14,TAG_2005_2_14,NULL
changeImage,공조기05.급기상태,555,http://192.168.245.3:9898/monitor/hvac/2005_3_2,TAG_2005_3_2,NULL
changeImage,공조기05.환기상태,556,http://192.168.245.3:9898/monitor/hvac/2005_3_4,TAG_2005_3_4,NULL
changeImage,공조기05.환기경보,557,http://192.168.245.3:9898/monitor/hvac/2005_3_5,TAG_2005_3_5,0
changeImage,공조기05.전기히터상태,558,http://192.168.245.3:9898/monitor/hvac/2005_3_6,TAG_2005_3_6,NULL
changeImage,공조기05.필터경보,559,http://192.168.245.3:9898/monitor/hvac/2005_3_7,TAG_2005_3_7,0
changeImage,공조기05.화재경보,560,http://192.168.245.3:9898/monitor/hvac/2005_3_8,TAG_2005_3_8,0
changeImage,공조기05.화재존01.경보,561,http://192.168.245.3:9898/monitor/hvac/2005_3_9,TAG_2005_3_9,0
changeImage,CTCH08.상태,562,http://192.168.245.3:9898/monitor/hvac/2005_3_10,TAG_2005_3_10,NULL
changeImage,CTCH08.경보,563,http://192.168.245.3:9898/monitor/hvac/2005_3_11,TAG_2005_3_11,0
changeImage,공조기05.흄후드01.상태,564,http://192.168.245.3:9898/monitor/hvac/2005_3_12,TAG_2005_3_12,NULL
changeImage,공조기05.공기유동01.상태,565,http://192.168.245.3:9898/monitor/hvac/2005_3_13,TAG_2005_3_13,NULL
changeImage,FCU.4F-7.상태,566,http://192.168.245.3:9898/monitor/hvac/2005_3_14,TAG_2005_3_14,NULL
changeImage,FCU.4F-8.상태,567,http://192.168.245.3:9898/monitor/hvac/2005_3_15,TAG_2005_3_15,NULL
changeImage,FCU.4F-9.상태,568,http://192.168.245.3:9898/monitor/hvac/2005_3_16,TAG_2005_3_16,NULL
changeImage,FCU.4F-10.상태,569,http://192.168.245.3:9898/monitor/hvac/2005_3_17,TAG_2005_3_17,NULL
changeTextFloor_1,D04.인터컴,570,http://192.168.245.3:9898/monitor/hvac/2005_4_1,TAG_2005_4_1,NULL
changeImage,공조기05.급기기동,571,http://192.168.245.3:9898/monitor/hvac/2005_4_2,TAG_2005_4_2,NULL
changeImage,공조기05.환기기동,572,http://192.168.245.3:9898/monitor/hvac/2005_4_3,TAG_2005_4_3,NULL
changeImage,공조기05.전기히터기동,573,http://192.168.245.3:9898/monitor/hvac/2005_4_4,TAG_2005_4_4,NULL
changeImage,FCU.4F-7.기동,574,http://192.168.245.3:9898/monitor/hvac/2005_4_5,TAG_2005_4_5,NULL
changeImage,FCU.4F-8.기동,575,http://192.168.245.3:9898/monitor/hvac/2005_4_6,TAG_2005_4_6,NULL
changeImage,FCU.4F-9.기동,576,http://192.168.245.3:9898/monitor/hvac/2005_4_7,TAG_2005_4_7,NULL
changeImage,FCU.4F-10.기동,577,http://192.168.245.3:9898/monitor/hvac/2005_4_8,TAG_2005_4_8,NULL
changeImage,공조기05.냉난방전환,578,http://192.168.245.3:9898/monitor/hvac/2005_5_1,TAG_2005_5_1,NULL
changeImage,공조기05.예열운전,579,http://192.168.245.3:9898/monitor/hvac/2005_5_2,TAG_2005_5_2,NULL
changeImage,공조기05.등급해제,580,http://192.168.245.3:9898/monitor/hvac/2005_5_3,TAG_2005_5_3,NULL
changeImage,공조기05.자동운전,581,http://192.168.245.3:9898/monitor/hvac/2005_5_4,TAG_2005_5_4,NULL
changeImage,공조기05.엔탈피운전선택,582,http://192.168.245.3:9898/monitor/hvac/2005_5_5,TAG_2005_5_5,NULL
changeImage,FCU.4F-8.자동,583,http://192.168.245.3:9898/monitor/hvac/2005_5_6,TAG_2005_5_6,NULL
changeImage,FCU.4F-9.자동,584,http://192.168.245.3:9898/monitor/hvac/2005_5_7,TAG_2005_5_7,NULL
changeImage,FCU.4F-10.자동,585,http://192.168.245.3:9898/monitor/hvac/2005_5_8,TAG_2005_5_8,NULL
changeImage,공조기05.흄후드02.상태,586,http://192.168.245.3:9898/monitor/hvac/2005_5_9,TAG_2005_5_9,NULL
changeImage,공조기05.공기유동02.상태,587,http://192.168.245.3:9898/monitor/hvac/2005_5_10,TAG_2005_5_10,NULL
changeImage,공조기05.흄후드03.상태,588,http://192.168.245.3:9898/monitor/hvac/2005_5_11,TAG_2005_5_11,NULL
changeImage,공조기05.공기유동03.상태,589,http://192.168.245.3:9898/monitor/hvac/2005_5_12,TAG_2005_5_12,NULL
changeImage,공조기05.흄후드04.상태,590,http://192.168.245.3:9898/monitor/hvac/2005_5_13,TAG_2005_5_13,NULL
changeImage,공조기05.공기유동04.상태,591,http://192.168.245.3:9898/monitor/hvac/2005_5_14,TAG_2005_5_14,NULL
changeImage,FCU.4F-7.자동,592,http://192.168.245.3:9898/monitor/hvac/2005_5_15,TAG_2005_5_15,NULL
changeTextFloor_1,공조기06.급기온도,593,http://192.168.245.3:9898/monitor/hvac/2006_0_1,TAG_2006_0_1,3600000
changeTextFloor_1,공조기06.혼합온도,594,http://192.168.245.3:9898/monitor/hvac/2006_0_2,TAG_2006_0_2,3600000
changeTextFloor_0,공조기06.급기습도,595,http://192.168.245.3:9898/monitor/hvac/2006_0_3,TAG_2006_0_3,3600000
changeTextFloor_1,공조기06.급기풍량1,596,http://192.168.245.3:9898/monitor/hvac/2006_0_4,TAG_2006_0_4,NULL
changeTextFloor_1,공조기06.정압,597,http://192.168.245.3:9898/monitor/hvac/2006_0_5,TAG_2006_0_5,NULL
changeTextFloor_1,공조기06.실간차압01,598,http://192.168.245.3:9898/monitor/hvac/2006_0_6,TAG_2006_0_6,NULL
changeTextFloor_1,공조기06.실간차압02,599,http://192.168.245.3:9898/monitor/hvac/2006_0_7,TAG_2006_0_7,NULL
changeTextFloor_1,공조기06.실간차압03,600,http://192.168.245.3:9898/monitor/hvac/2006_0_8,TAG_2006_0_8,NULL
changeTextFloor_1,공조기06.실간차압04,601,http://192.168.245.3:9898/monitor/hvac/2006_0_9,TAG_2006_0_9,NULL
changeTextFloor_1,공조기06.실간차압05,602,http://192.168.245.3:9898/monitor/hvac/2006_0_10,TAG_2006_0_10,NULL
changeTextFloor_1,공조기06.급기풍량2,603,http://192.168.245.3:9898/monitor/hvac/2006_0_11,TAG_2006_0_11,NULL
changeTextFloor_1,FCU.4F.3-5.실내온도,604,http://192.168.245.3:9898/monitor/hvac/2006_0_12,TAG_2006_0_12,3600000
changeTextFloor_1,FCU.4F.6-7.실내온도,605,http://192.168.245.3:9898/monitor/hvac/2006_0_13,TAG_2006_0_13,3600000
changeTextFloor_1,FCU.4F.8.실내온도,606,http://192.168.245.3:9898/monitor/hvac/2006_0_14,TAG_2006_0_14,3600000
changeTextFloor_0,공조기06.윙코일댐퍼,607,http://192.168.245.3:9898/monitor/hvac/2006_1_1,TAG_2006_1_1,NULL
changeTextFloor_0,공조기06.냉방밸브,608,http://192.168.245.3:9898/monitor/hvac/2006_1_2,TAG_2006_1_2,NULL
changeTextFloor_0,공조기06.난방밸브,609,http://192.168.245.3:9898/monitor/hvac/2006_1_3,TAG_2006_1_3,NULL
changeTextFloor_0,공조기06.가습밸브,610,http://192.168.245.3:9898/monitor/hvac/2006_1_4,TAG_2006_1_4,NULL
changeTextFloor_0,공조기06.급기인버터,611,http://192.168.245.3:9898/monitor/hvac/2006_1_5,TAG_2006_1_5,NULL
changeTextFloor_0,공조기06.윙코일밸브,612,http://192.168.245.3:9898/monitor/hvac/2006_1_6,TAG_2006_1_6,NULL
changeTextFloor_0,FCU.4F.1-5.난방밸브,613,http://192.168.245.3:9898/monitor/hvac/2006_1_7,TAG_2006_1_7,NULL
changeTextFloor_0,FCU.4F.1-5.냉방밸브,614,http://192.168.245.3:9898/monitor/hvac/2006_1_8,TAG_2006_1_8,NULL
changeTextFloor_1,공조기06.ERR,615,http://192.168.245.3:9898/monitor/hvac/2006_2_1,TAG_2006_2_1,NULL
changeTextFloor_1,공조기06.댐퍼최소치,616,http://192.168.245.3:9898/monitor/hvac/2006_2_2,TAG_2006_2_2,NULL
changeTextFloor_0,공조기06.실외엔탈피,617,http://192.168.245.3:9898/monitor/hvac/2006_2_3,TAG_2006_2_3,NULL
changeTextFloor_0,공조기06.실내엔탈피,618,http://192.168.245.3:9898/monitor/hvac/2006_2_4,TAG_2006_2_4,NULL
changeTextFloor_1,공조기06.설정정압,619,http://192.168.245.3:9898/monitor/hvac/2006_2_5,TAG_2006_2_5,NULL
changeTextFloor_1,공조기06.설정온도,620,http://192.168.245.3:9898/monitor/hvac/2006_2_6,TAG_2006_2_6,3600000
changeTextFloor_1,공조기06.설정습도,621,http://192.168.245.3:9898/monitor/hvac/2006_2_7,TAG_2006_2_7,3600000
changeTextFloor_1,공조기06.환기온도,622,http://192.168.245.3:9898/monitor/hvac/2006_2_8,TAG_2006_2_8,3600000
changeTextFloor_1,FCU.4F.8.설정온도,623,http://192.168.245.3:9898/monitor/hvac/2006_2_9,TAG_2006_2_9,3600000
changeTextFloor_1,FCU.4F.3-5.설정온도,624,http://192.168.245.3:9898/monitor/hvac/2006_2_10,TAG_2006_2_10,3600000
changeTextFloor_1,FCU.4F.6-7.설정온도,625,http://192.168.245.3:9898/monitor/hvac/2006_2_11,TAG_2006_2_11,3600000
changeTextFloor_0,공조기06.급기FMS1,626,http://192.168.245.3:9898/monitor/hvac/2006_2_12,TAG_2006_2_12,NULL
changeTextFloor_0,공조기06.급기FMS2,627,http://192.168.245.3:9898/monitor/hvac/2006_2_13,TAG_2006_2_13,NULL
changeTextFloor_1,FCU.4F.1-5.RT,628,http://192.168.245.3:9898/monitor/hvac/2006_2_14,TAG_2006_2_14,NULL
changeTextFloor_1,FCU.4F.1-5.SET,629,http://192.168.245.3:9898/monitor/hvac/2006_2_15,TAG_2006_2_15,NULL
changeTextFloor_1,공조기06.혼합설정온도,630,http://192.168.245.3:9898/monitor/hvac/2006_2_16,TAG_2006_2_16,3600000
changeImage,공조기06.급기상태,631,http://192.168.245.3:9898/monitor/hvac/2006_3_2,TAG_2006_3_2,NULL
changeImage,공조기06.급기경보,632,http://192.168.245.3:9898/monitor/hvac/2006_3_3,TAG_2006_3_3,0
changeImage,공조기06.전기히터상태,633,http://192.168.245.3:9898/monitor/hvac/2006_3_4,TAG_2006_3_4,NULL
changeImage,공조기06.필터경보,634,http://192.168.245.3:9898/monitor/hvac/2006_3_5,TAG_2006_3_5,0
changeImage,공조기06.화재존01.경보,635,http://192.168.245.3:9898/monitor/hvac/2006_3_6,TAG_2006_3_6,0
changeImage,공조기06.흄후드01.상태,636,http://192.168.245.3:9898/monitor/hvac/2006_3_7,TAG_2006_3_7,NULL
changeImage,공조기06.공기유동01.상태,637,http://192.168.245.3:9898/monitor/hvac/2006_3_8,TAG_2006_3_8,NULL
changeImage,공조기06.흄후드02.상태,638,http://192.168.245.3:9898/monitor/hvac/2006_3_9,TAG_2006_3_9,NULL
changeImage,공조기06.공기유동02.상태,639,http://192.168.245.3:9898/monitor/hvac/2006_3_10,TAG_2006_3_10,NULL
changeImage,공조기06.흄후드03.상태,640,http://192.168.245.3:9898/monitor/hvac/2006_3_11,TAG_2006_3_11,NULL
changeImage,공조기06.공기유동03.상태,641,http://192.168.245.3:9898/monitor/hvac/2006_3_12,TAG_2006_3_12,NULL
changeImage,공조기06.흄후드04.상태,642,http://192.168.245.3:9898/monitor/hvac/2006_3_13,TAG_2006_3_13,NULL
changeImage,공조기06.공기유동04.상태,643,http://192.168.245.3:9898/monitor/hvac/2006_3_14,TAG_2006_3_14,NULL
changeImage,공조기06.흄후드05.상태,644,http://192.168.245.3:9898/monitor/hvac/2006_3_15,TAG_2006_3_15,NULL
changeImage,공조기06.공기유동05.상태,645,http://192.168.245.3:9898/monitor/hvac/2006_3_16,TAG_2006_3_16,NULL
changeImage,공조기06.흄후드06.상태,646,http://192.168.245.3:9898/monitor/hvac/2006_3_17,TAG_2006_3_17,NULL
changeImage,공조기06.공기유동06.상태,647,http://192.168.245.3:9898/monitor/hvac/2006_3_18,TAG_2006_3_18,NULL
changeImage,공조기06.흄후드07.상태,648,http://192.168.245.3:9898/monitor/hvac/2006_3_19,TAG_2006_3_19,NULL
changeImage,공조기06.공기유동07.상태,649,http://192.168.245.3:9898/monitor/hvac/2006_3_20,TAG_2006_3_20,NULL
changeImage,공조기06.흄후드08.상태,650,http://192.168.245.3:9898/monitor/hvac/2006_3_21,TAG_2006_3_21,NULL
changeImage,공조기06.공기유동08.상태,651,http://192.168.245.3:9898/monitor/hvac/2006_3_22,TAG_2006_3_22,NULL
changeImage,공조기06.흄후드09.상태,652,http://192.168.245.3:9898/monitor/hvac/2006_3_23,TAG_2006_3_23,NULL
